Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15086;NULL;NULL;NULL;1;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:19.0632
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15170;NULL;NULL;NULL;1;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:19.7555
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15218;NULL;NULL;NULL;1;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:20.1576
NULL;NULL;0.5267;ReceivingData;NULL;anonymous;Rest;15219;NULL;NULL;3;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:20.1919
NULL;NULL;NULL;NULL;(0.702 0.712 0.736 0.761 0.718 0.695 0.645 0.527 );anonymous;NULL;15219;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:20.1919
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15286;NULL;NULL;NULL;1;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:20.7407
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;15302;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:20.8767
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;15303;NULL;NULL;NULL;2;NULL;NULL;TRUE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:20.8851
NULL;NULL;0.6451;ReceivingData;NULL;anonymous;MotorImagery;15314;NULL;NULL;4;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:21.0916
NULL;NULL;NULL;NULL;(0.658 0.681 0.648 0.645 0.645 0.641 0.653 0.672 );anonymous;NULL;15314;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:21.0916
NULL;NULL;0.6361;ReceivingData;NULL;anonymous;Rest;15316;NULL;NULL;4;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:21.1301
NULL;NULL;NULL;NULL;(0.658 0.681 0.648 0.645 0.652 0.636 0.653 0.672 );anonymous;NULL;15316;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:21.1301
NULL;NULL;0.7035;ReceivingData;NULL;anonymous;MotorImagery;15344;NULL;NULL;5;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:21.6730
NULL;NULL;NULL;NULL;(0.759 0.744 0.727 0.748 0.693 0.704 0.651 0.734 );anonymous;NULL;15344;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:21.6730
NULL;NULL;0.6381;ReceivingData;NULL;anonymous;Rest;15489;NULL;NULL;5;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:24.4638
NULL;NULL;NULL;NULL;(0.656 0.647 0.638 0.813 0.727 0.720 0.678 0.654 );anonymous;NULL;15489;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:24.4638
NULL;NULL;0.7779;ReceivingData;NULL;anonymous;MotorImagery;15541;NULL;NULL;6;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:25.4447
NULL;NULL;NULL;NULL;(0.801 0.778 0.685 0.691 0.710 0.726 0.763 0.784 );anonymous;NULL;15541;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:25.4447
NULL;NULL;0.6111;ReceivingData;NULL;anonymous;Rest;15639;NULL;NULL;6;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:27.3331
NULL;NULL;NULL;NULL;(0.611 0.743 0.697 0.721 0.742 0.710 0.661 0.651 );anonymous;NULL;15639;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:27.3331
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;15691;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:28.3405
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;15908;NULL;NULL;NULL;2;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:30.1413
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15908;NULL;NULL;NULL;2;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:30.1413
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15924;NULL;NULL;NULL;2;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:30.2798
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15926;NULL;NULL;NULL;2;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:30.2962
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16010;NULL;NULL;NULL;2;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:30.9939
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16028;NULL;NULL;NULL;2;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:31.1542
NULL;NULL;0.8601;ReceivingData;NULL;anonymous;MotorImagery;16033;NULL;NULL;7;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:31.2080
NULL;NULL;NULL;NULL;(0.785 0.799 0.846 0.860 0.732 0.745 0.776 0.806 );anonymous;NULL;16033;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:31.2080
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16182;NULL;NULL;NULL;2;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:32.4477
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;16335;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:33.7354
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;16336;NULL;NULL;NULL;3;NULL;NULL;TRUE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:33.7432
NULL;NULL;0.6188;ReceivingData;NULL;anonymous;Rest;16457;NULL;NULL;7;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:36.1095
NULL;NULL;NULL;NULL;(0.792 0.745 0.696 0.684 0.642 0.657 0.647 0.619 );anonymous;NULL;16457;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:36.1095
NULL;NULL;0.8064;ReceivingData;NULL;anonymous;MotorImagery;16529;NULL;NULL;8;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:37.5162
NULL;NULL;NULL;NULL;(0.716 0.750 0.745 0.764 0.787 0.780 0.806 0.651 );anonymous;NULL;16529;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:37.5162
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;16538;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:37.6984
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;16694;NULL;NULL;NULL;3;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:39.0594
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16694;NULL;NULL;NULL;3;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:39.0594
NULL;NULL;0.6165;ReceivingData;NULL;anonymous;Rest;16727;NULL;NULL;8;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:39.3492
NULL;NULL;NULL;NULL;(0.733 0.735 0.697 0.655 0.617 0.739 0.760 0.743 );anonymous;NULL;16727;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:39.3492
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16738;NULL;NULL;NULL;3;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:39.4390
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16740;NULL;NULL;NULL;3;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:39.4538
NULL;NULL;0.6594;ReceivingData;NULL;anonymous;MotorImagery;16786;NULL;NULL;9;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:39.8463
NULL;NULL;NULL;NULL;(0.718 0.719 0.687 0.685 0.692 0.682 0.659 0.691 );anonymous;NULL;16786;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:39.8463
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16791;NULL;NULL;NULL;3;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:39.8870
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16908;NULL;NULL;NULL;3;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:40.8580
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16956;NULL;NULL;NULL;3;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:41.2901
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;17020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:41.8295
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;17021;NULL;NULL;NULL;4;NULL;NULL;TRUE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:41.8378
NULL;NULL;0.5757;ReceivingData;NULL;anonymous;Rest;17045;NULL;NULL;9;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:42.3242
NULL;NULL;NULL;NULL;(0.769 0.767 0.742 0.730 0.722 0.717 0.667 0.576 );anonymous;NULL;17045;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:42.3242
NULL;NULL;0.8468;ReceivingData;NULL;anonymous;MotorImagery;17116;NULL;NULL;10;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:43.7596
NULL;NULL;NULL;NULL;(0.746 0.790 0.790 0.834 0.855 0.851 0.847 0.703 );anonymous;NULL;17116;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:43.7596
NULL;NULL;0.6360;ReceivingData;NULL;anonymous;Rest;17435;NULL;NULL;10;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:47.0427
NULL;NULL;NULL;NULL;(0.752 0.716 0.696 0.688 0.666 0.636 0.804 0.797 );anonymous;NULL;17435;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:47.0427
NULL;NULL;0.6927;ReceivingData;NULL;anonymous;MotorImagery;17549;NULL;NULL;11;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:48.0188
NULL;NULL;NULL;NULL;(0.693 0.675 0.703 0.687 0.662 0.698 0.673 0.665 );anonymous;NULL;17549;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:48.0188
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;17549;NULL;NULL;NULL;NULL;20.0000;0.0000;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;0;2023-12-05 09:56:48.0188
NULL;1;NULL;NULL;NULL;anonymous;BciSuccess;17549;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;TRUE;NULL;2023-12-05 09:56:48.0198
NULL;NULL;0.6152;ReceivingData;NULL;anonymous;Rest;17595;NULL;NULL;11;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:48.9591
NULL;NULL;NULL;NULL;(0.738 0.722 0.701 0.664 0.615 0.751 0.714 0.726 );anonymous;NULL;17595;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:48.9591
NULL;NULL;0.7519;ReceivingData;NULL;anonymous;MotorImagery;17685;NULL;NULL;12;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:50.3594
NULL;NULL;NULL;NULL;(0.741 0.752 0.661 0.704 0.773 0.775 0.735 0.749 );anonymous;NULL;17685;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:50.3594
NULL;NULL;0.6060;ReceivingData;NULL;anonymous;Rest;17693;NULL;NULL;12;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:50.4288
NULL;NULL;NULL;NULL;(0.654 0.606 0.739 0.705 0.661 0.701 0.724 0.700 );anonymous;NULL;17693;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:50.4288
NULL;NULL;0.7199;ReceivingData;NULL;anonymous;MotorImagery;18081;NULL;NULL;13;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:53.7451
NULL;NULL;NULL;NULL;(0.769 0.777 0.744 0.749 0.720 0.662 0.692 0.727 );anonymous;NULL;18081;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:53.7461
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;18081;NULL;NULL;NULL;NULL;20.0000;1.0000;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;0;2023-12-05 09:56:53.7461
NULL;2;NULL;NULL;NULL;anonymous;BciSuccess;18081;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;TRUE;NULL;2023-12-05 09:56:53.7461
NULL;NULL;0.6364;ReceivingData;NULL;anonymous;Rest;18177;NULL;NULL;13;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:55.6653
NULL;NULL;NULL;NULL;(0.685 0.648 0.636 0.697 0.688 0.664 0.661 0.675 );anonymous;NULL;18177;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:55.6653
NULL;NULL;0.7525;ReceivingData;NULL;anonymous;MotorImagery;18224;NULL;NULL;14;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:56.1353
NULL;NULL;NULL;NULL;(0.745 0.751 0.753 0.653 0.674 0.700 0.708 0.746 );anonymous;NULL;18224;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:56.1353
NULL;NULL;0.6086;ReceivingData;NULL;anonymous;Rest;18497;NULL;NULL;14;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:58.5179
NULL;NULL;NULL;NULL;(0.724 0.727 0.680 0.609 0.771 0.777 0.701 0.700 );anonymous;NULL;18497;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:58.5179
NULL;NULL;0.7496;ReceivingData;NULL;anonymous;MotorImagery;18610;NULL;NULL;15;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:59.5040
NULL;NULL;NULL;NULL;(0.710 0.711 0.734 0.750 0.665 0.673 0.654 0.712 );anonymous;NULL;18610;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:56:59.5040
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;18610;NULL;NULL;NULL;NULL;20.0000;2.0000;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;0;2023-12-05 09:56:59.5051
NULL;3;NULL;NULL;NULL;anonymous;BciSuccess;18610;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;TRUE;NULL;2023-12-05 09:56:59.5061
NULL;NULL;0.6349;ReceivingData;NULL;anonymous;Rest;18657;NULL;NULL;15;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:57:00.4797
NULL;NULL;NULL;NULL;(0.701 0.676 0.663 0.635 0.672 0.651 0.667 0.694 );anonymous;NULL;18657;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:57:00.4797
NULL;NULL;0.6716;ReceivingData;NULL;anonymous;MotorImagery;19145;NULL;NULL;16;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:57:05.2923
NULL;NULL;NULL;NULL;(0.659 0.720 0.718 0.723 0.724 0.734 0.712 0.672 );anonymous;NULL;19145;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:57:05.2928
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;19145;NULL;NULL;NULL;NULL;20.0000;3.0000;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;0;2023-12-05 09:57:05.2928
NULL;4;NULL;NULL;NULL;anonymous;BciSuccess;19145;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;TRUE;NULL;2023-12-05 09:57:05.2938
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;19220;NULL;NULL;NULL;4;NULL;NULL;FALSE;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:57:06.7915
NULL;NULL;0.5906;ReceivingData;NULL;anonymous;Rest;19220;NULL;NULL;16;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:57:06.7925
NULL;NULL;NULL;NULL;(0.591 0.711 0.761 0.753 0.739 0.689 0.665 0.645 );anonymous;NULL;19220;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:57:06.7925
NULL;NULL;0.7368;ReceivingData;NULL;anonymous;MotorImagery;19323;NULL;NULL;17;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:57:07.6864
NULL;NULL;NULL;NULL;(0.684 0.740 0.732 0.702 0.684 0.717 0.737 0.667 );anonymous;NULL;19323;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ba7a7f1f-29a8-4e70-a512-ec7e368788ea;NULL;NULL;2023-12-05 09:57:07.6864
