Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Scene Start;10832;Battery;NULL;NULL;NULL;NULL;NULL;NULL;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:02.3647
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;10832;NULL;NULL;NULL;1;NULL;NULL;TRUE;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:02.3682
NULL;NULL;NULL;Connecting;NULL;anonymous;BCIStateUpdated;10832;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:02.3723
NULL;NULL;NULL;ReceivingHeader;NULL;anonymous;BCIStateUpdated;10859;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:04.9659
NULL;NULL;NULL;ReceivingData;NULL;anonymous;BCIStateUpdated;10892;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:05.3655
NULL;NULL;0.7613;ReceivingData;NULL;anonymous;MotorImagery;11625;NULL;NULL;1;NULL;NULL;NULL;NULL;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:11.2121
NULL;NULL;NULL;NULL;(0.761 0.659 0.676 0.681 0.705 0.714 0.712 0.742 );anonymous;NULL;11625;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:11.2121
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;11625;NULL;NULL;NULL;NULL;20.0000;0.0000;NULL;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;0;2023-12-06 12:38:11.2121
NULL;1;NULL;NULL;NULL;anonymous;BciSuccess;11625;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;TRUE;NULL;2023-12-06 12:38:11.2131
NULL;NULL;0.5519;ReceivingData;NULL;anonymous;Rest;11652;NULL;NULL;1;NULL;NULL;NULL;NULL;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:11.7419
NULL;NULL;NULL;NULL;(0.761 0.773 0.771 0.724 0.695 0.552 0.712 0.742 );anonymous;NULL;11652;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:11.7419
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11704;NULL;NULL;NULL;1;NULL;NULL;FALSE;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:12.7267
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11821;NULL;NULL;NULL;1;NULL;NULL;FALSE;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:13.6743
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11823;NULL;NULL;NULL;1;NULL;NULL;FALSE;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:13.6915
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11910;NULL;NULL;NULL;1;NULL;NULL;FALSE;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:14.3911
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11959;NULL;NULL;NULL;1;NULL;NULL;FALSE;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:14.7957
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12119;NULL;NULL;NULL;1;NULL;NULL;FALSE;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:16.1039
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;12135;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:16.2441
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;12136;NULL;NULL;NULL;2;NULL;NULL;TRUE;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:16.2658
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;12184;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:17.2162
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;12602;NULL;NULL;NULL;2;NULL;NULL;FALSE;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:20.7658
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12602;NULL;NULL;NULL;2;NULL;NULL;FALSE;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:20.7658
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12617;NULL;NULL;NULL;2;NULL;NULL;FALSE;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:20.9005
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12619;NULL;NULL;NULL;2;NULL;NULL;FALSE;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:20.9186
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12703;NULL;NULL;NULL;2;NULL;NULL;FALSE;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:21.6295
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12720;NULL;NULL;NULL;2;NULL;NULL;FALSE;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:21.7905
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12832;NULL;NULL;NULL;2;NULL;NULL;FALSE;a571fc2d-a0de-4e01-ab20-0dc7b4c6c9d9;NULL;NULL;2023-12-06 12:38:22.7606
