BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.0503;ReceivingData;anonymous;Sample;13436;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:57.8635
0.0978;ReceivingData;anonymous;Sample;13437;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:57.8797
0.1122;ReceivingData;anonymous;Sample;13438;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:57.8994
0.1343;ReceivingData;anonymous;Sample;13439;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:57.9149
0.1205;ReceivingData;anonymous;Sample;13440;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:57.9327
0.1672;ReceivingData;anonymous;Sample;13441;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:57.9594
0.2131;ReceivingData;anonymous;Sample;13462;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.3506
0.2561;ReceivingData;anonymous;Sample;13463;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.3688
0.2629;ReceivingData;anonymous;Sample;13464;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.3870
0.2657;ReceivingData;anonymous;Sample;13465;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.4056
0.4101;ReceivingData;anonymous;Sample;13466;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.4236
0.3711;ReceivingData;anonymous;Sample;13467;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.4428
0.4104;ReceivingData;anonymous;Sample;13468;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.4622
0.3164;ReceivingData;anonymous;Sample;13469;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.4828
0.2960;ReceivingData;anonymous;Sample;13470;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.5004
0.3434;ReceivingData;anonymous;Sample;13488;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.8438
0.3780;ReceivingData;anonymous;Sample;13489;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.8594
0.3589;ReceivingData;anonymous;Sample;13490;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.8775
0.3496;ReceivingData;anonymous;Sample;13491;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.8957
0.2194;ReceivingData;anonymous;Sample;13492;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.9121
0.1709;ReceivingData;anonymous;Sample;13493;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.9336
0.1649;ReceivingData;anonymous;Sample;13494;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.9508
0.1330;ReceivingData;anonymous;Sample;13495;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:58.9713
0.1352;ReceivingData;anonymous;Sample;13514;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:59.3152
0.1467;ReceivingData;anonymous;Sample;13515;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:59.3324
0.1492;ReceivingData;anonymous;Sample;13516;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:59.3547
0.1458;ReceivingData;anonymous;Sample;13517;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:59.3718
0.1431;ReceivingData;anonymous;Sample;13518;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:59.3890
0.1326;ReceivingData;anonymous;Sample;13519;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:59.4098
0.1489;ReceivingData;anonymous;Sample;13520;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:59.4274
0.1577;ReceivingData;anonymous;Sample;13521;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:59.4466
0.1361;ReceivingData;anonymous;Sample;13522;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:59.4646
0.1371;ReceivingData;anonymous;Sample;13538;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:59.7654
0.1318;ReceivingData;anonymous;Sample;13539;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:59.7826
0.1859;ReceivingData;anonymous;Sample;13540;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:59.8035
0.2293;ReceivingData;anonymous;Sample;13541;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:59.8196
0.2918;ReceivingData;anonymous;Sample;13542;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:59.8395
0.3681;ReceivingData;anonymous;Sample;13543;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:47:59.8566
0.4672;ReceivingData;anonymous;Sample;13565;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:48:00.2697
0.4335;ReceivingData;anonymous;Sample;13566;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:48:00.2889
0.3325;ReceivingData;anonymous;Sample;13567;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:48:00.3063
0.3335;ReceivingData;anonymous;Sample;13568;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:48:00.3260
0.3828;ReceivingData;anonymous;Sample;13569;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:48:00.3432
0.2715;ReceivingData;anonymous;Sample;13570;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:48:00.3630
0.2140;ReceivingData;anonymous;Sample;13571;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:48:00.3807
0.1897;ReceivingData;anonymous;Sample;13572;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:48:00.3993
0.1920;ReceivingData;anonymous;Sample;13573;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:48:00.4248
0.2319;ReceivingData;anonymous;Sample;13574;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:48:00.4436
0.2602;ReceivingData;anonymous;Sample;13575;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:48:00.4635
0.2249;ReceivingData;anonymous;Sample;13594;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:48:00.8274
0.2152;ReceivingData;anonymous;Sample;13595;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:48:00.8499
0.1491;ReceivingData;anonymous;Sample;13596;143ee98e-47e4-435a-9ab8-6fba7a1ee082;2023-12-05 13:48:00.8698
