Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;0.6558;ReceivingData;NULL;anonymous;MotorImagery;7635;NULL;NULL;6;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:32.9325
NULL;NULL;NULL;NULL;(0.718 0.756 0.732 0.729 0.679 0.656 0.648 0.686 );anonymous;NULL;7635;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:32.9325
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;7635;NULL;NULL;NULL;NULL;18.0000;0.0000;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;2;2023-12-04 10:45:32.9325
NULL;3;NULL;NULL;NULL;anonymous;BciSuccess;7635;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;TRUE;NULL;2023-12-04 10:45:32.9325
NULL;NULL;0.6073;ReceivingData;NULL;anonymous;Rest;7637;NULL;NULL;6;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:32.9716
NULL;NULL;NULL;NULL;(0.718 0.756 0.732 0.729 0.679 0.656 0.643 0.607 );anonymous;NULL;7637;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:32.9731
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7714;NULL;NULL;NULL;6;NULL;NULL;FALSE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:34.4470
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7817;NULL;NULL;NULL;6;NULL;NULL;FALSE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:35.7172
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7819;NULL;NULL;NULL;6;NULL;NULL;FALSE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:35.7403
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7879;NULL;NULL;NULL;6;NULL;NULL;FALSE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:36.4729
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7990;NULL;NULL;NULL;6;NULL;NULL;FALSE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:37.8269
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;8002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:37.9792
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;8003;NULL;NULL;NULL;7;NULL;NULL;TRUE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:37.9987
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;8074;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:39.3876
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;8366;NULL;NULL;NULL;7;NULL;NULL;FALSE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:42.8852
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8366;NULL;NULL;NULL;7;NULL;NULL;FALSE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:42.8852
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8379;NULL;NULL;NULL;7;NULL;NULL;FALSE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:43.0390
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8381;NULL;NULL;NULL;7;NULL;NULL;FALSE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:43.0627
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8417;NULL;NULL;NULL;7;NULL;NULL;FALSE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:43.4958
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8464;NULL;NULL;NULL;7;NULL;NULL;FALSE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:44.0579
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;8577;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:45.3822
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;8578;NULL;NULL;NULL;8;NULL;NULL;TRUE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:45.3930
3;NULL;NULL;NULL;NULL;anonymous;Player Attacking;8745;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:48.6030
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;8810;NULL;Goblin 2 Variant;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:49.7978
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8867;NULL;NULL;NULL;8;NULL;NULL;FALSE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:50.8323
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8869;NULL;NULL;NULL;8;NULL;NULL;FALSE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:50.8535
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8905;NULL;NULL;NULL;8;NULL;NULL;FALSE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:51.2988
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8972;NULL;NULL;NULL;8;NULL;NULL;FALSE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:52.0777
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:52.6453
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9021;NULL;NULL;NULL;9;NULL;NULL;TRUE;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:45:52.6671
NULL;4;NULL;NULL;NULL;anonymous;BciFail;10016;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;FALSE;NULL;2023-12-04 10:46:04.7032
NULL;5;NULL;NULL;NULL;anonymous;BciFail;11052;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;FALSE;NULL;2023-12-04 10:46:17.6680
NULL;6;NULL;NULL;NULL;anonymous;BciFail;12087;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;FALSE;NULL;2023-12-04 10:46:30.6281
NULL;7;NULL;NULL;NULL;anonymous;BciFail;13123;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;FALSE;NULL;2023-12-04 10:46:43.5728
NULL;8;NULL;NULL;NULL;anonymous;BciFail;14156;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;FALSE;NULL;2023-12-04 10:46:56.5239
NULL;9;NULL;NULL;NULL;anonymous;BciFail;15196;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;FALSE;NULL;2023-12-04 10:47:09.4808
NULL;10;NULL;NULL;NULL;anonymous;BciFail;16234;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;FALSE;NULL;2023-12-04 10:47:22.4209
NULL;11;NULL;NULL;NULL;anonymous;BciFail;17277;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;FALSE;NULL;2023-12-04 10:47:35.3767
NULL;12;NULL;NULL;NULL;anonymous;BciFail;18306;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;FALSE;NULL;2023-12-04 10:47:48.3176
NULL;NULL;0.7749;ReceivingData;NULL;anonymous;MotorImagery;18446;NULL;NULL;7;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:47:50.6909
NULL;NULL;NULL;NULL;(0.791 0.775 0.764 0.810 0.787 0.764 0.760 0.770 );anonymous;NULL;18446;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bc566d9f-0ff4-4867-b247-04050fef9689;NULL;NULL;2023-12-04 10:47:50.6909
