BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.6197;ReceivingData;anonymous;Sample;9191;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:11.9433
0.6379;ReceivingData;anonymous;Sample;9192;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:11.9519
0.6233;ReceivingData;anonymous;Sample;9193;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:11.9594
0.5927;ReceivingData;anonymous;Sample;9194;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:11.9681
0.5929;ReceivingData;anonymous;Sample;9195;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:11.9752
0.6059;ReceivingData;anonymous;Sample;9196;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:11.9846
0.6025;ReceivingData;anonymous;Sample;9197;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:11.9915
0.5741;ReceivingData;anonymous;Sample;9198;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.0017
0.5626;ReceivingData;anonymous;Sample;9251;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.4279
0.5671;ReceivingData;anonymous;Sample;9252;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.4365
0.5342;ReceivingData;anonymous;Sample;9253;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.4445
0.5247;ReceivingData;anonymous;Sample;9254;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.4523
0.5082;ReceivingData;anonymous;Sample;9255;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.4595
0.4551;ReceivingData;anonymous;Sample;9256;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.4668
0.4364;ReceivingData;anonymous;Sample;9257;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.4760
0.3953;ReceivingData;anonymous;Sample;9258;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.4844
0.3654;ReceivingData;anonymous;Sample;9259;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.4918
0.2553;ReceivingData;anonymous;Sample;9309;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.8991
0.2289;ReceivingData;anonymous;Sample;9310;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.9063
0.2687;ReceivingData;anonymous;Sample;9311;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.9166
0.2729;ReceivingData;anonymous;Sample;9312;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.9227
0.2440;ReceivingData;anonymous;Sample;9313;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.9318
0.2364;ReceivingData;anonymous;Sample;9314;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.9390
0.2227;ReceivingData;anonymous;Sample;9315;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.9491
0.2094;ReceivingData;anonymous;Sample;9316;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:12.9567
0.1982;ReceivingData;anonymous;Sample;9369;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:13.3865
0.1947;ReceivingData;anonymous;Sample;9370;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:13.3935
0.2117;ReceivingData;anonymous;Sample;9371;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:13.4015
0.2308;ReceivingData;anonymous;Sample;9372;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:13.4093
0.2669;ReceivingData;anonymous;Sample;9373;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:13.4176
0.2830;ReceivingData;anonymous;Sample;9374;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:13.4261
0.2865;ReceivingData;anonymous;Sample;9375;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:13.4348
0.2366;ReceivingData;anonymous;Sample;9428;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:13.8702
0.2806;ReceivingData;anonymous;Sample;9429;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:13.8796
0.3143;ReceivingData;anonymous;Sample;9430;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:13.8872
0.3054;ReceivingData;anonymous;Sample;9431;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:13.8945
0.3103;ReceivingData;anonymous;Sample;9432;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:13.9016
0.3527;ReceivingData;anonymous;Sample;9433;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:13.9087
0.4017;ReceivingData;anonymous;Sample;9434;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:13.9177
0.4502;ReceivingData;anonymous;Sample;9435;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:13.9268
0.4898;ReceivingData;anonymous;Sample;9487;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.3462
0.5154;ReceivingData;anonymous;Sample;9488;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.3538
0.4837;ReceivingData;anonymous;Sample;9489;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.3635
0.4520;ReceivingData;anonymous;Sample;9490;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.3707
0.4692;ReceivingData;anonymous;Sample;9491;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.3786
0.4574;ReceivingData;anonymous;Sample;9492;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.3867
0.4642;ReceivingData;anonymous;Sample;9493;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.3933
0.4982;ReceivingData;anonymous;Sample;9494;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.4014
0.5029;ReceivingData;anonymous;Sample;9495;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.4090
0.5103;ReceivingData;anonymous;Sample;9545;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.8207
0.4784;ReceivingData;anonymous;Sample;9546;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.8293
0.4798;ReceivingData;anonymous;Sample;9547;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.8360
0.4622;ReceivingData;anonymous;Sample;9548;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.8457
0.4385;ReceivingData;anonymous;Sample;9549;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.8534
0.4100;ReceivingData;anonymous;Sample;9550;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.8610
0.4160;ReceivingData;anonymous;Sample;9551;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.8681
0.4469;ReceivingData;anonymous;Sample;9552;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:14.8770
0.4145;ReceivingData;anonymous;Sample;9604;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:15.3034
0.4640;ReceivingData;anonymous;Sample;9605;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:15.3107
0.5799;ReceivingData;anonymous;Sample;9606;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:15.3210
0.6142;ReceivingData;anonymous;Sample;9607;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:15.3298
0.6771;ReceivingData;anonymous;Sample;9608;716b2110-7171-48d5-83c3-28013ffb2f75;2023-12-07 11:00:15.3376
