BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.4028;ReceivingData;anonymous;Sample;11429;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:34.5382
0.3972;ReceivingData;anonymous;Sample;11430;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:34.5557
0.4410;ReceivingData;anonymous;Sample;11431;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:34.5773
0.4482;ReceivingData;anonymous;Sample;11432;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:34.5950
0.4820;ReceivingData;anonymous;Sample;11433;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:34.6163
0.4903;ReceivingData;anonymous;Sample;11434;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:34.6340
0.4757;ReceivingData;anonymous;Sample;11435;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:34.6537
0.4445;ReceivingData;anonymous;Sample;11436;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:34.6707
0.4459;ReceivingData;anonymous;Sample;11454;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.0251
0.4047;ReceivingData;anonymous;Sample;11455;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.0491
0.4602;ReceivingData;anonymous;Sample;11456;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.0706
0.4857;ReceivingData;anonymous;Sample;11457;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.0898
0.4635;ReceivingData;anonymous;Sample;11458;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.1063
0.4874;ReceivingData;anonymous;Sample;11459;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.1271
0.5067;ReceivingData;anonymous;Sample;11460;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.1432
0.5100;ReceivingData;anonymous;Sample;11461;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.1679
0.5552;ReceivingData;anonymous;Sample;11462;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.1866
0.5584;ReceivingData;anonymous;Sample;11486;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.5027
0.5440;ReceivingData;anonymous;Sample;11487;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.5088
0.5166;ReceivingData;anonymous;Sample;11488;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.5273
0.5166;ReceivingData;anonymous;Sample;11489;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.5346
0.5417;ReceivingData;anonymous;Sample;11490;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.5422
0.5613;ReceivingData;anonymous;Sample;11491;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.5511
0.5549;ReceivingData;anonymous;Sample;11492;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.5617
0.5646;ReceivingData;anonymous;Sample;11493;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.5674
0.5830;ReceivingData;anonymous;Sample;11542;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.9739
0.6216;ReceivingData;anonymous;Sample;11543;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.9815
0.6012;ReceivingData;anonymous;Sample;11544;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.9917
0.6587;ReceivingData;anonymous;Sample;11545;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:35.9999
0.7068;ReceivingData;anonymous;Sample;11546;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.0069
0.6716;ReceivingData;anonymous;Sample;11547;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.0149
0.6763;ReceivingData;anonymous;Sample;11548;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.0240
0.6452;ReceivingData;anonymous;Sample;11549;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.0318
0.6414;ReceivingData;anonymous;Sample;11550;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.0406
0.6345;ReceivingData;anonymous;Sample;11597;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.4516
0.6538;ReceivingData;anonymous;Sample;11598;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.4607
0.6565;ReceivingData;anonymous;Sample;11599;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.4694
0.6656;ReceivingData;anonymous;Sample;11600;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.4768
0.6501;ReceivingData;anonymous;Sample;11601;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.4851
0.6568;ReceivingData;anonymous;Sample;11602;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.4946
0.6194;ReceivingData;anonymous;Sample;11627;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.7238
0.6117;ReceivingData;anonymous;Sample;11628;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.7328
0.5928;ReceivingData;anonymous;Sample;11629;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.7421
0.5620;ReceivingData;anonymous;Sample;11630;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.7535
0.5511;ReceivingData;anonymous;Sample;11631;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:36.7607
0.4930;ReceivingData;anonymous;Sample;11679;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.1937
0.4529;ReceivingData;anonymous;Sample;11680;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.2008
0.4939;ReceivingData;anonymous;Sample;11681;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.2081
0.4647;ReceivingData;anonymous;Sample;11682;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.2169
0.4968;ReceivingData;anonymous;Sample;11683;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.2236
0.4766;ReceivingData;anonymous;Sample;11684;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.2326
0.4501;ReceivingData;anonymous;Sample;11685;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.2396
0.4443;ReceivingData;anonymous;Sample;11686;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.2496
0.4322;ReceivingData;anonymous;Sample;11739;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.6790
0.4161;ReceivingData;anonymous;Sample;11740;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.6860
0.3692;ReceivingData;anonymous;Sample;11741;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.6945
0.3750;ReceivingData;anonymous;Sample;11742;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.7025
0.4275;ReceivingData;anonymous;Sample;11743;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.7106
0.4153;ReceivingData;anonymous;Sample;11744;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.7197
0.4052;ReceivingData;anonymous;Sample;11745;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.7269
0.4330;ReceivingData;anonymous;Sample;11746;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.7347
0.4045;ReceivingData;anonymous;Sample;11747;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:37.7433
0.4226;ReceivingData;anonymous;Sample;11798;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:38.1640
0.4252;ReceivingData;anonymous;Sample;11799;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:38.1709
0.4379;ReceivingData;anonymous;Sample;11800;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:38.1805
0.4433;ReceivingData;anonymous;Sample;11801;a011294f-193b-43fc-97a3-249cfd8b1881;2023-12-06 11:11:38.1867
