Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Scene Start;15493;Battery;NULL;NULL;NULL;NULL;NULL;NULL;fb31188c-2961-477c-8748-524a6829f1b9;NULL;NULL;2023-12-07 12:29:53.0117
NULL;NULL;NULL;Connecting;NULL;anonymous;BCIStateUpdated;15493;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fb31188c-2961-477c-8748-524a6829f1b9;NULL;NULL;2023-12-07 12:29:53.0147
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;15493;NULL;NULL;NULL;1;NULL;NULL;TRUE;fb31188c-2961-477c-8748-524a6829f1b9;NULL;NULL;2023-12-07 12:29:53.0147
NULL;NULL;NULL;ReceivingHeader;NULL;anonymous;BCIStateUpdated;15520;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fb31188c-2961-477c-8748-524a6829f1b9;NULL;NULL;2023-12-07 12:29:55.5811
NULL;NULL;NULL;ReceivingData;NULL;anonymous;BCIStateUpdated;15529;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fb31188c-2961-477c-8748-524a6829f1b9;NULL;NULL;2023-12-07 12:29:55.7446
NULL;NULL;0.7031;ReceivingData;NULL;anonymous;MotorImagery;17884;NULL;NULL;1;NULL;NULL;NULL;NULL;fb31188c-2961-477c-8748-524a6829f1b9;NULL;NULL;2023-12-07 12:30:25.4396
NULL;NULL;NULL;NULL;(0.676 0.695 0.703 0.761 0.745 0.737 0.733 0.703 );anonymous;NULL;17884;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fb31188c-2961-477c-8748-524a6829f1b9;NULL;NULL;2023-12-07 12:30:25.4396
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;17884;NULL;NULL;NULL;NULL;20.0000;0.0000;NULL;fb31188c-2961-477c-8748-524a6829f1b9;NULL;0;2023-12-07 12:30:25.4396
NULL;1;NULL;NULL;NULL;anonymous;BciSuccess;17884;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fb31188c-2961-477c-8748-524a6829f1b9;TRUE;NULL;2023-12-07 12:30:25.4401
NULL;NULL;0.6378;ReceivingData;NULL;anonymous;Rest;17929;NULL;NULL;1;NULL;NULL;NULL;NULL;fb31188c-2961-477c-8748-524a6829f1b9;NULL;NULL;2023-12-07 12:30:26.3384
NULL;NULL;NULL;NULL;(0.689 0.695 0.662 0.691 0.658 0.642 0.638 0.703 );anonymous;NULL;17929;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fb31188c-2961-477c-8748-524a6829f1b9;NULL;NULL;2023-12-07 12:30:26.3384
NULL;NULL;0.7240;ReceivingData;NULL;anonymous;MotorImagery;18444;NULL;NULL;2;NULL;NULL;NULL;NULL;fb31188c-2961-477c-8748-524a6829f1b9;NULL;NULL;2023-12-07 12:30:31.1775
NULL;NULL;NULL;NULL;(0.704 0.723 0.678 0.724 0.660 0.695 0.678 0.677 );anonymous;NULL;18444;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fb31188c-2961-477c-8748-524a6829f1b9;NULL;NULL;2023-12-07 12:30:31.1775
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;18444;NULL;NULL;NULL;NULL;20.0000;1.0000;NULL;fb31188c-2961-477c-8748-524a6829f1b9;NULL;0;2023-12-07 12:30:31.1775
NULL;2;NULL;NULL;NULL;anonymous;BciSuccess;18444;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fb31188c-2961-477c-8748-524a6829f1b9;TRUE;NULL;2023-12-07 12:30:31.1795
NULL;NULL;0.6235;ReceivingData;NULL;anonymous;Rest;18471;NULL;NULL;2;NULL;NULL;NULL;NULL;fb31188c-2961-477c-8748-524a6829f1b9;NULL;NULL;2023-12-07 12:30:31.7230
NULL;NULL;NULL;NULL;(0.645 0.646 0.645 0.643 0.642 0.623 0.696 0.669 );anonymous;NULL;18471;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fb31188c-2961-477c-8748-524a6829f1b9;NULL;NULL;2023-12-07 12:30:31.7230
NULL;NULL;0.6595;ReceivingData;NULL;anonymous;MotorImagery;19184;NULL;NULL;3;NULL;NULL;NULL;NULL;fb31188c-2961-477c-8748-524a6829f1b9;NULL;NULL;2023-12-07 12:30:38.3567
