Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;30220;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:03:53.3867
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;30221;NULL;NULL;NULL;18;NULL;NULL;TRUE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:03:53.3964
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;30312;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:03:55.2100
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;30697;NULL;NULL;NULL;18;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:03:58.5037
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;30700;NULL;NULL;NULL;18;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:03:58.5312
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;30813;NULL;NULL;NULL;18;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:03:59.5098
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;30875;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:00.0667
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;30876;NULL;NULL;NULL;19;NULL;NULL;TRUE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:00.0745
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;30947;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:01.4865
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;31222;NULL;NULL;NULL;19;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:03.8790
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;31225;NULL;NULL;NULL;19;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:03.9027
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;31273;NULL;NULL;NULL;19;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:04.3386
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;31385;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:05.3303
