BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.4884;ReceivingData;anonymous;Sample;7143;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:19.7807
0.4981;ReceivingData;anonymous;Sample;7144;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:19.7924
0.4815;ReceivingData;anonymous;Sample;7145;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:19.8034
0.4762;ReceivingData;anonymous;Sample;7146;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:19.8151
0.4433;ReceivingData;anonymous;Sample;7147;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:19.8258
0.5060;ReceivingData;anonymous;Sample;7148;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:19.8400
0.5050;ReceivingData;anonymous;Sample;7149;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:19.8523
0.5051;ReceivingData;anonymous;Sample;7150;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:19.8634
0.5053;ReceivingData;anonymous;Sample;7151;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:19.8756
0.5359;ReceivingData;anonymous;Sample;7185;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:20.2687
0.5513;ReceivingData;anonymous;Sample;7186;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:20.2800
0.5196;ReceivingData;anonymous;Sample;7187;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:20.2890
0.5474;ReceivingData;anonymous;Sample;7188;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:20.3028
0.4901;ReceivingData;anonymous;Sample;7189;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:20.3140
0.4498;ReceivingData;anonymous;Sample;7190;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:20.3256
0.4824;ReceivingData;anonymous;Sample;7191;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:20.3391
0.4857;ReceivingData;anonymous;Sample;7192;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:20.3513
0.4788;ReceivingData;anonymous;Sample;7222;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:20.7339
0.4248;ReceivingData;anonymous;Sample;7223;74418613-b653-4c50-8f79-13d8557f0a94;2023-12-04 12:03:20.7451
