Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Scene Start;7086;Battery;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:16.7094
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;7086;NULL;NULL;NULL;1;NULL;NULL;TRUE;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:16.7119
NULL;NULL;NULL;Connecting;NULL;anonymous;BCIStateUpdated;7086;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:16.7139
NULL;NULL;NULL;ReceivingHeader;NULL;anonymous;BCIStateUpdated;7114;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:19.3007
NULL;NULL;NULL;ReceivingData;NULL;anonymous;BCIStateUpdated;7143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:19.7807
NULL;NULL;0.7008;ReceivingData;NULL;anonymous;MotorImagery;7717;NULL;NULL;1;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:26.4938
NULL;NULL;NULL;NULL;(0.703 0.701 0.652 0.715 0.718 0.712 0.704 0.700 );anonymous;NULL;7717;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:26.4948
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;7717;NULL;NULL;NULL;NULL;20.0000;0.0000;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;0;2023-12-04 12:03:26.4948
NULL;1;NULL;NULL;NULL;anonymous;BciSuccess;7717;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;TRUE;NULL;2023-12-04 12:03:26.4948
NULL;NULL;0.6114;ReceivingData;NULL;anonymous;Rest;7722;NULL;NULL;1;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:26.5901
NULL;NULL;NULL;NULL;(0.703 0.701 0.718 0.679 0.670 0.662 0.611 0.700 );anonymous;NULL;7722;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:26.5901
NULL;2;NULL;NULL;NULL;anonymous;BciFail;8700;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;FALSE;NULL;2023-12-04 12:03:39.4423
NULL;NULL;0.7596;ReceivingData;NULL;anonymous;MotorImagery;9306;NULL;NULL;2;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:48.1326
NULL;NULL;NULL;NULL;(0.710 0.690 0.739 0.786 0.760 0.643 0.642 0.667 );anonymous;NULL;9306;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:48.1336
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;9306;NULL;NULL;NULL;NULL;20.0000;1.0000;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;0;2023-12-04 12:03:48.1336
NULL;3;NULL;NULL;NULL;anonymous;BciSuccess;9306;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;TRUE;NULL;2023-12-04 12:03:48.1346
NULL;NULL;0.6332;ReceivingData;NULL;anonymous;Rest;9349;NULL;NULL;2;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:49.0556
NULL;NULL;NULL;NULL;(0.663 0.633 0.681 0.686 0.723 0.745 0.752 0.716 );anonymous;NULL;9349;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:49.0556
NULL;NULL;0.7161;ReceivingData;NULL;anonymous;MotorImagery;9373;NULL;NULL;3;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:49.6061
NULL;NULL;NULL;NULL;(0.753 0.770 0.747 0.716 0.672 0.682 0.692 0.709 );anonymous;NULL;9373;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:49.6061
NULL;NULL;0.6322;ReceivingData;NULL;anonymous;Rest;9376;NULL;NULL;3;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:49.6649
NULL;NULL;NULL;NULL;(0.753 0.770 0.747 0.716 0.689 0.692 0.632 0.709 );anonymous;NULL;9376;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:03:49.6659
NULL;4;NULL;NULL;NULL;anonymous;BciFail;10256;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;FALSE;NULL;2023-12-04 12:04:01.1045
NULL;NULL;0.7428;ReceivingData;NULL;anonymous;MotorImagery;11170;NULL;NULL;4;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:04:12.6748
NULL;NULL;NULL;NULL;(0.743 0.657 0.687 0.693 0.727 0.717 0.684 0.716 );anonymous;NULL;11170;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:04:12.6748
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;11170;NULL;NULL;NULL;NULL;20.0000;2.0000;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;0;2023-12-04 12:04:12.6748
NULL;5;NULL;NULL;NULL;anonymous;BciSuccess;11170;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;TRUE;NULL;2023-12-04 12:04:12.6758
NULL;NULL;0.5827;ReceivingData;NULL;anonymous;Rest;11196;NULL;NULL;4;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:04:13.1649
NULL;NULL;NULL;NULL;(0.743 0.746 0.695 0.695 0.680 0.676 0.651 0.583 );anonymous;NULL;11196;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:04:13.1649
NULL;6;NULL;NULL;NULL;anonymous;BciFail;12208;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;FALSE;NULL;2023-12-04 12:04:25.6268
NULL;NULL;0.6544;ReceivingData;NULL;anonymous;MotorImagery;13179;NULL;NULL;5;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:04:37.6313
NULL;NULL;NULL;NULL;(0.680 0.654 0.653 0.679 0.726 0.717 0.704 0.681 );anonymous;NULL;13179;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:04:37.6323
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;13179;NULL;NULL;NULL;NULL;20.0000;3.0000;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;0;2023-12-04 12:04:37.6323
NULL;7;NULL;NULL;NULL;anonymous;BciSuccess;13179;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;TRUE;NULL;2023-12-04 12:04:37.6333
NULL;NULL;0.6193;ReceivingData;NULL;anonymous;Rest;13201;NULL;NULL;5;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:04:38.0636
NULL;NULL;NULL;NULL;(0.680 0.654 0.643 0.619 0.726 0.717 0.704 0.681 );anonymous;NULL;13201;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:04:38.0636
NULL;NULL;0.6800;ReceivingData;NULL;anonymous;MotorImagery;13233;NULL;NULL;6;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:04:38.6778
NULL;NULL;NULL;NULL;(0.668 0.647 0.680 0.640 0.681 0.673 0.672 0.671 );anonymous;NULL;13233;NULL;NULL;NULL;NULL;NULL;NULL;NULL;74418613-b653-4c50-8f79-13d8557f0a94;NULL;NULL;2023-12-04 12:04:38.6788
