Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;0.6333;ReceivingData;NULL;anonymous;Rest;13251;NULL;NULL;3;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:48:58.2626
NULL;NULL;NULL;NULL;(0.719 0.694 0.683 0.694 0.687 0.633 0.729 0.739 );anonymous;NULL;13251;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:48:58.2626
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;13251;NULL;NULL;NULL;NULL;20.0000;1.0000;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;0;2023-12-06 13:48:58.2626
NULL;2;NULL;NULL;NULL;anonymous;BciSuccess;13251;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;TRUE;NULL;2023-12-06 13:48:58.2642
NULL;NULL;0.7629;ReceivingData;NULL;anonymous;MotorImagery;13352;NULL;NULL;4;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:00.2468
NULL;NULL;NULL;NULL;(0.698 0.716 0.740 0.746 0.743 0.761 0.763 0.703 );anonymous;NULL;13352;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:00.2468
NULL;NULL;0.6385;ReceivingData;NULL;anonymous;Rest;13398;NULL;NULL;4;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:00.6501
NULL;NULL;NULL;NULL;(0.705 0.660 0.668 0.672 0.639 0.761 0.763 0.756 );anonymous;NULL;13398;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:00.6501
NULL;NULL;0.7723;ReceivingData;NULL;anonymous;MotorImagery;13638;NULL;NULL;5;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:02.5612
NULL;NULL;NULL;NULL;(0.694 0.741 0.764 0.783 0.772 0.643 0.654 0.666 );anonymous;NULL;13638;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:02.5622
NULL;NULL;0.6141;ReceivingData;NULL;anonymous;Rest;14001;NULL;NULL;5;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:05.4573
NULL;NULL;NULL;NULL;(0.710 0.695 0.690 0.693 0.661 0.660 0.614 0.724 );anonymous;NULL;14001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:05.4573
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;14001;NULL;NULL;NULL;NULL;20.0000;2.0000;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;0;2023-12-06 13:49:05.4573
NULL;3;NULL;NULL;NULL;anonymous;BciSuccess;14001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;TRUE;NULL;2023-12-06 13:49:05.4583
NULL;NULL;0.7810;ReceivingData;NULL;anonymous;MotorImagery;14054;NULL;NULL;6;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:06.4782
NULL;NULL;NULL;NULL;(0.701 0.723 0.731 0.746 0.754 0.781 0.664 0.700 );anonymous;NULL;14054;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:06.4782
NULL;NULL;0.6228;ReceivingData;NULL;anonymous;Rest;14267;NULL;NULL;6;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:08.7827
NULL;NULL;NULL;NULL;(0.664 0.644 0.623 0.723 0.717 0.698 0.687 0.668 );anonymous;NULL;14267;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:08.7827
NULL;NULL;0.7654;ReceivingData;NULL;anonymous;MotorImagery;14333;NULL;NULL;7;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:09.3120
NULL;NULL;NULL;NULL;(0.642 0.679 0.674 0.678 0.704 0.734 0.767 0.765 );anonymous;NULL;14333;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:09.3120
NULL;NULL;0.6361;ReceivingData;NULL;anonymous;Rest;14865;NULL;NULL;7;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:13.5920
NULL;NULL;NULL;NULL;(0.669 0.676 0.671 0.651 0.636 0.696 0.686 0.682 );anonymous;NULL;14865;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:13.5920
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;14865;NULL;NULL;NULL;NULL;20.0000;3.0000;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;0;2023-12-06 13:49:13.5920
NULL;4;NULL;NULL;NULL;anonymous;BciSuccess;14865;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;TRUE;NULL;2023-12-06 13:49:13.5940
NULL;NULL;0.6756;ReceivingData;NULL;anonymous;MotorImagery;14916;NULL;NULL;8;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:14.6022
NULL;NULL;NULL;NULL;(0.656 0.660 0.643 0.657 0.676 0.647 0.641 0.650 );anonymous;NULL;14916;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:14.6022
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14943;NULL;NULL;NULL;1;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:15.1040
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15056;NULL;NULL;NULL;1;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:16.0220
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15058;NULL;NULL;NULL;1;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:16.0372
NULL;NULL;0.6214;ReceivingData;NULL;anonymous;Rest;15059;NULL;NULL;8;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:16.0675
NULL;NULL;NULL;NULL;(0.621 0.668 0.661 0.652 0.650 0.671 0.652 0.645 );anonymous;NULL;15059;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:16.0675
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15142;NULL;NULL;NULL;1;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:16.7356
NULL;NULL;0.6900;ReceivingData;NULL;anonymous;MotorImagery;15165;NULL;NULL;9;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:16.9344
NULL;NULL;NULL;NULL;(0.685 0.690 0.657 0.698 0.699 0.689 0.679 0.684 );anonymous;NULL;15165;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:16.9344
NULL;NULL;0.6339;ReceivingData;NULL;anonymous;Rest;15173;NULL;NULL;9;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:16.9976
NULL;NULL;NULL;NULL;(0.696 0.634 0.689 0.692 0.731 0.724 0.700 0.697 );anonymous;NULL;15173;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:16.9976
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15190;NULL;NULL;NULL;1;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:17.1420
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15348;NULL;NULL;NULL;1;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:18.4564
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;15364;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:18.5929
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;15365;NULL;NULL;NULL;2;NULL;NULL;TRUE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:18.6160
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;15416;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:19.5990
NULL;NULL;0.6745;ReceivingData;NULL;anonymous;MotorImagery;15620;NULL;NULL;10;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:21.2718
NULL;NULL;NULL;NULL;(0.667 0.649 0.660 0.674 0.647 0.647 0.677 0.686 );anonymous;NULL;15620;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:21.2718
NULL;NULL;0.6391;ReceivingData;NULL;anonymous;Rest;15683;NULL;NULL;10;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:21.7987
NULL;NULL;NULL;NULL;(0.730 0.750 0.740 0.755 0.746 0.639 0.707 0.708 );anonymous;NULL;15683;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:21.7987
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;15850;NULL;NULL;NULL;2;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:23.2042
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15850;NULL;NULL;NULL;2;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:23.2042
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15866;NULL;NULL;NULL;2;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:23.3519
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15868;NULL;NULL;NULL;2;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:23.3665
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15951;NULL;NULL;NULL;2;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:24.0674
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15969;NULL;NULL;NULL;2;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:24.2214
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16081;NULL;NULL;NULL;2;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:25.1667
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;16230;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:26.4409
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;16231;NULL;NULL;NULL;3;NULL;NULL;TRUE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:26.4513
NULL;NULL;0.7740;ReceivingData;NULL;anonymous;MotorImagery;16262;NULL;NULL;11;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:27.0767
NULL;NULL;NULL;NULL;(0.765 0.791 0.785 0.772 0.774 0.719 0.744 0.766 );anonymous;NULL;16262;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:27.0767
1;NULL;NULL;NULL;NULL;anonymous;Player Attacking;16313;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:28.0664
NULL;NULL;0.6204;ReceivingData;NULL;anonymous;Rest;16316;NULL;NULL;11;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:28.1298
NULL;NULL;NULL;NULL;(0.620 0.750 0.741 0.721 0.683 0.706 0.692 0.662 );anonymous;NULL;16316;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:28.1298
NULL;NULL;0.6415;ReceivingData;NULL;anonymous;MotorImagery;16406;NULL;NULL;12;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:29.9229
NULL;NULL;NULL;NULL;(0.664 0.660 0.642 0.641 0.662 0.670 0.666 0.669 );anonymous;NULL;16406;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:29.9229
NULL;NULL;0.6313;ReceivingData;NULL;anonymous;Rest;16407;NULL;NULL;12;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:29.9415
NULL;NULL;NULL;NULL;(0.664 0.660 0.642 0.631 0.662 0.670 0.666 0.669 );anonymous;NULL;16407;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:29.9415
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16417;NULL;NULL;NULL;3;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:30.1285
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16460;NULL;NULL;NULL;3;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:30.5064
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16462;NULL;NULL;NULL;3;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:30.5235
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16514;NULL;NULL;NULL;3;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:30.9553
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16630;NULL;NULL;NULL;3;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:31.9350
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16647;NULL;NULL;NULL;3;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:32.0871
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;16710;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:32.6244
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;16711;NULL;NULL;NULL;4;NULL;NULL;TRUE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:32.6432
2;NULL;NULL;NULL;NULL;anonymous;Player Attacking;16789;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:34.1611
NULL;NULL;0.7233;ReceivingData;NULL;anonymous;MotorImagery;16821;NULL;NULL;13;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:34.7856
NULL;NULL;NULL;NULL;(0.699 0.711 0.710 0.714 0.710 0.725 0.723 0.653 );anonymous;NULL;16821;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:34.7856
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;16833;NULL;Goblin 2 Variant (4);NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:35.0160
NULL;NULL;0.6286;ReceivingData;NULL;anonymous;Rest;16865;NULL;NULL;13;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:35.6714
NULL;NULL;NULL;NULL;(0.673 0.629 0.720 0.728 0.718 0.694 0.687 0.683 );anonymous;NULL;16865;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:35.6714
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16884;NULL;NULL;NULL;4;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:36.0254
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;17034;NULL;NULL;NULL;4;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:37.2983
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;17036;NULL;NULL;NULL;4;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:37.3179
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;17104;NULL;NULL;NULL;4;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:37.8943
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;17156;NULL;NULL;NULL;4;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:38.3373
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;17309;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:39.6131
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;17310;NULL;NULL;NULL;5;NULL;NULL;TRUE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:39.6343
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;17384;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:41.0968
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;17563;NULL;NULL;NULL;5;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:42.6176
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;17563;NULL;NULL;NULL;5;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:42.6176
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;17564;NULL;NULL;NULL;NULL;19.0000;2.0000;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;1;2023-12-06 13:49:42.6356
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;17565;NULL;NULL;NULL;5;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:42.6429
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;17567;NULL;NULL;NULL;5;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:42.6587
NULL;NULL;0.6623;ReceivingData;NULL;anonymous;MotorImagery;17650;NULL;NULL;14;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:43.3622
NULL;NULL;NULL;NULL;(0.680 0.678 0.674 0.685 0.677 0.657 0.662 0.657 );anonymous;NULL;17650;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:43.3622
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;17703;NULL;NULL;NULL;5;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:43.8197
NULL;NULL;0.6357;ReceivingData;NULL;anonymous;Rest;17703;NULL;NULL;14;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:43.8305
NULL;NULL;NULL;NULL;(0.679 0.636 0.674 0.685 0.677 0.657 0.662 0.700 );anonymous;NULL;17703;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:43.8305
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;17858;NULL;NULL;NULL;5;NULL;NULL;FALSE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:45.1128
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;17905;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:45.5161
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;17906;NULL;NULL;NULL;6;NULL;NULL;TRUE;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:45.5227
3;NULL;NULL;NULL;NULL;anonymous;Player Attacking;17973;NULL;NULL;NULL;NULL;NULL;NULL;NULL;738a7213-a14a-4038-9bbc-88bee597decf;NULL;NULL;2023-12-06 13:49:46.8532
