BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.5750;ReceivingData;anonymous;Sample;11461;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:42.8448
0.5746;ReceivingData;anonymous;Sample;11462;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:42.8554
0.5634;ReceivingData;anonymous;Sample;11463;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:42.8651
0.5666;ReceivingData;anonymous;Sample;11464;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:42.8716
0.5486;ReceivingData;anonymous;Sample;11465;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:42.8794
0.5319;ReceivingData;anonymous;Sample;11466;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:42.8891
0.5319;ReceivingData;anonymous;Sample;11467;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:42.8964
0.5047;ReceivingData;anonymous;Sample;11468;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:42.9042
0.4919;ReceivingData;anonymous;Sample;11521;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:43.3310
0.5290;ReceivingData;anonymous;Sample;11522;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:43.3375
0.5560;ReceivingData;anonymous;Sample;11523;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:43.3456
0.5813;ReceivingData;anonymous;Sample;11524;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:43.3527
0.5797;ReceivingData;anonymous;Sample;11525;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:43.3615
0.6165;ReceivingData;anonymous;Sample;11526;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:43.3686
0.6058;ReceivingData;anonymous;Sample;11527;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:43.3768
0.6242;ReceivingData;anonymous;Sample;11528;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:43.3842
0.6035;ReceivingData;anonymous;Sample;11529;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:43.3918
0.5919;ReceivingData;anonymous;Sample;11584;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:43.8116
0.5723;ReceivingData;anonymous;Sample;11585;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:43.8182
0.5560;ReceivingData;anonymous;Sample;11586;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:43.8256
0.5708;ReceivingData;anonymous;Sample;11587;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:43.8330
0.5469;ReceivingData;anonymous;Sample;11588;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:43.8397
0.4899;ReceivingData;anonymous;Sample;11589;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:43.8509
0.4449;ReceivingData;anonymous;Sample;11647;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.2986
0.4369;ReceivingData;anonymous;Sample;11648;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.3061
0.4500;ReceivingData;anonymous;Sample;11649;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.3152
0.4243;ReceivingData;anonymous;Sample;11650;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.3255
0.4164;ReceivingData;anonymous;Sample;11651;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.3325
0.3991;ReceivingData;anonymous;Sample;11652;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.3408
0.4044;ReceivingData;anonymous;Sample;11653;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.3499
0.4102;ReceivingData;anonymous;Sample;11654;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.3586
0.4446;ReceivingData;anonymous;Sample;11655;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.3657
0.4278;ReceivingData;anonymous;Sample;11705;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.7643
0.4721;ReceivingData;anonymous;Sample;11706;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.7722
0.5067;ReceivingData;anonymous;Sample;11707;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.7791
0.5388;ReceivingData;anonymous;Sample;11708;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.7880
0.5617;ReceivingData;anonymous;Sample;11709;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.7954
0.5838;ReceivingData;anonymous;Sample;11710;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.8026
0.6371;ReceivingData;anonymous;Sample;11711;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.8094
0.7067;ReceivingData;anonymous;Sample;11712;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:44.8174
0.7771;ReceivingData;anonymous;Sample;11767;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:45.2462
0.7886;ReceivingData;anonymous;Sample;11768;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:45.2553
0.7731;ReceivingData;anonymous;Sample;11769;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:45.2625
0.7701;ReceivingData;anonymous;Sample;11770;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:45.2693
0.7726;ReceivingData;anonymous;Sample;11771;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:45.2765
0.7811;ReceivingData;anonymous;Sample;11772;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:45.2855
0.7853;ReceivingData;anonymous;Sample;11773;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:45.2933
0.7877;ReceivingData;anonymous;Sample;11774;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:45.3000
0.7978;ReceivingData;anonymous;Sample;11775;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:45.3083
0.7927;ReceivingData;anonymous;Sample;11828;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:45.7241
0.7715;ReceivingData;anonymous;Sample;11829;738a7213-a14a-4038-9bbc-88bee597decf;2023-12-06 13:48:45.7343
