Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Scene Start;22929;Battery;NULL;NULL;NULL;NULL;NULL;NULL;af201e53-7cad-49c7-a233-309f85037487;NULL;NULL;2023-12-06 09:53:24.8686
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;22929;NULL;NULL;NULL;1;NULL;NULL;TRUE;af201e53-7cad-49c7-a233-309f85037487;NULL;NULL;2023-12-06 09:53:24.8726
NULL;NULL;NULL;Connecting;NULL;anonymous;BCIStateUpdated;22929;NULL;NULL;NULL;NULL;NULL;NULL;NULL;af201e53-7cad-49c7-a233-309f85037487;NULL;NULL;2023-12-06 09:53:24.8756
NULL;NULL;NULL;ReceivingHeader;NULL;anonymous;BCIStateUpdated;22957;NULL;NULL;NULL;NULL;NULL;NULL;NULL;af201e53-7cad-49c7-a233-309f85037487;NULL;NULL;2023-12-06 09:53:27.4549
NULL;NULL;NULL;ReceivingData;NULL;anonymous;BCIStateUpdated;22964;NULL;NULL;NULL;NULL;NULL;NULL;NULL;af201e53-7cad-49c7-a233-309f85037487;NULL;NULL;2023-12-06 09:53:27.5783
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;23245;NULL;NULL;NULL;NULL;NULL;NULL;NULL;af201e53-7cad-49c7-a233-309f85037487;NULL;NULL;2023-12-06 09:53:32.8127
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;23452;NULL;NULL;NULL;1;NULL;NULL;FALSE;af201e53-7cad-49c7-a233-309f85037487;NULL;NULL;2023-12-06 09:53:34.4896
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;23452;NULL;NULL;NULL;1;NULL;NULL;FALSE;af201e53-7cad-49c7-a233-309f85037487;NULL;NULL;2023-12-06 09:53:34.4906
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;23566;NULL;NULL;NULL;1;NULL;NULL;FALSE;af201e53-7cad-49c7-a233-309f85037487;NULL;NULL;2023-12-06 09:53:35.4351
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;23568;NULL;NULL;NULL;1;NULL;NULL;FALSE;af201e53-7cad-49c7-a233-309f85037487;NULL;NULL;2023-12-06 09:53:35.4518
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;23653;NULL;NULL;NULL;1;NULL;NULL;FALSE;af201e53-7cad-49c7-a233-309f85037487;NULL;NULL;2023-12-06 09:53:36.1547
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;23703;NULL;NULL;NULL;1;NULL;NULL;FALSE;af201e53-7cad-49c7-a233-309f85037487;NULL;NULL;2023-12-06 09:53:36.5657
