BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.5211;ReceivingData;anonymous;Sample;10335;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:23.1733
0.5316;ReceivingData;anonymous;Sample;10336;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:23.1900
0.5383;ReceivingData;anonymous;Sample;10337;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:23.2037
0.5512;ReceivingData;anonymous;Sample;10338;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:23.2209
0.5835;ReceivingData;anonymous;Sample;10339;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:23.2359
0.5764;ReceivingData;anonymous;Sample;10340;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:23.2525
0.5892;ReceivingData;anonymous;Sample;10341;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:23.2671
0.5855;ReceivingData;anonymous;Sample;10342;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:23.2834
0.6129;ReceivingData;anonymous;Sample;10343;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:23.3012
0.6241;ReceivingData;anonymous;Sample;10376;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:23.6369
0.6290;ReceivingData;anonymous;Sample;10377;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:23.6442
0.6328;ReceivingData;anonymous;Sample;10378;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:23.6524
0.6304;ReceivingData;anonymous;Sample;10379;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:23.6623
0.6247;ReceivingData;anonymous;Sample;10380;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:23.6682
0.6474;ReceivingData;anonymous;Sample;10381;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:23.6759
0.3529;ReceivingData;anonymous;Sample;10436;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.1193
0.2970;ReceivingData;anonymous;Sample;10437;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.1249
0.2839;ReceivingData;anonymous;Sample;10438;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.1334
0.2786;ReceivingData;anonymous;Sample;10439;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.1404
0.2860;ReceivingData;anonymous;Sample;10440;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.1491
0.2747;ReceivingData;anonymous;Sample;10441;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.1562
0.2612;ReceivingData;anonymous;Sample;10442;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.1633
0.2609;ReceivingData;anonymous;Sample;10443;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.1706
0.2724;ReceivingData;anonymous;Sample;10444;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.1781
0.2721;ReceivingData;anonymous;Sample;10494;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.6066
0.2856;ReceivingData;anonymous;Sample;10495;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.6153
0.2847;ReceivingData;anonymous;Sample;10496;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.6228
0.2881;ReceivingData;anonymous;Sample;10497;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.6304
0.2785;ReceivingData;anonymous;Sample;10498;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.6393
0.2847;ReceivingData;anonymous;Sample;10499;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.6482
0.2950;ReceivingData;anonymous;Sample;10500;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.6553
0.4728;ReceivingData;anonymous;Sample;10501;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:24.6629
0.6091;ReceivingData;anonymous;Sample;10555;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:25.0927
0.6814;ReceivingData;anonymous;Sample;10556;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:25.0995
0.6979;ReceivingData;anonymous;Sample;10557;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:25.1064
0.7003;ReceivingData;anonymous;Sample;10558;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:25.1166
0.7017;ReceivingData;anonymous;Sample;10559;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:25.1238
0.7103;ReceivingData;anonymous;Sample;10560;bdd04b4b-905b-48a0-945f-b141898d4795;2023-12-06 13:38:25.1313
