BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.7014;ReceivingData;anonymous;Sample;9412;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:12.7940
0.6773;ReceivingData;anonymous;Sample;9413;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:12.8108
0.6756;ReceivingData;anonymous;Sample;9414;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:12.8243
0.6790;ReceivingData;anonymous;Sample;9415;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:12.8411
0.6739;ReceivingData;anonymous;Sample;9416;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:12.8563
0.6743;ReceivingData;anonymous;Sample;9417;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:12.8717
0.7135;ReceivingData;anonymous;Sample;9418;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:12.8883
0.7129;ReceivingData;anonymous;Sample;9419;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:12.9161
0.6899;ReceivingData;anonymous;Sample;9420;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:12.9241
0.6680;ReceivingData;anonymous;Sample;9460;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.2760
0.5377;ReceivingData;anonymous;Sample;9461;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.2842
0.5012;ReceivingData;anonymous;Sample;9462;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.2920
0.4820;ReceivingData;anonymous;Sample;9463;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.2996
0.4697;ReceivingData;anonymous;Sample;9464;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.3086
0.4076;ReceivingData;anonymous;Sample;9465;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.3164
0.3483;ReceivingData;anonymous;Sample;9466;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.3240
0.2658;ReceivingData;anonymous;Sample;9467;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.3334
0.2080;ReceivingData;anonymous;Sample;9519;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.7561
0.2052;ReceivingData;anonymous;Sample;9520;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.7659
0.2026;ReceivingData;anonymous;Sample;9521;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.7742
0.2147;ReceivingData;anonymous;Sample;9522;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.7835
0.2186;ReceivingData;anonymous;Sample;9523;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.7910
0.2045;ReceivingData;anonymous;Sample;9524;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.7984
0.2068;ReceivingData;anonymous;Sample;9525;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.8077
0.2117;ReceivingData;anonymous;Sample;9526;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.8165
0.2130;ReceivingData;anonymous;Sample;9527;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:13.8230
0.2214;ReceivingData;anonymous;Sample;9578;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:14.2401
0.2319;ReceivingData;anonymous;Sample;9579;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:14.2490
0.2287;ReceivingData;anonymous;Sample;9580;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:14.2561
0.2285;ReceivingData;anonymous;Sample;9581;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:14.2642
0.2138;ReceivingData;anonymous;Sample;9582;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:14.2708
0.2445;ReceivingData;anonymous;Sample;9583;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:14.2810
0.3073;ReceivingData;anonymous;Sample;9636;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:14.7137
0.3890;ReceivingData;anonymous;Sample;9637;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:14.7204
0.5107;ReceivingData;anonymous;Sample;9638;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:14.7326
0.5288;ReceivingData;anonymous;Sample;9639;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:14.7402
0.5657;ReceivingData;anonymous;Sample;9640;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:14.7500
0.5352;ReceivingData;anonymous;Sample;9641;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:14.7562
0.5647;ReceivingData;anonymous;Sample;9642;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:14.7657
0.5738;ReceivingData;anonymous;Sample;9643;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:14.7723
0.5491;ReceivingData;anonymous;Sample;9644;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:14.7813
0.5894;ReceivingData;anonymous;Sample;9694;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.1927
0.6003;ReceivingData;anonymous;Sample;9695;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.2005
0.6012;ReceivingData;anonymous;Sample;9696;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.2097
0.6117;ReceivingData;anonymous;Sample;9697;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.2162
0.5989;ReceivingData;anonymous;Sample;9698;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.2248
0.5857;ReceivingData;anonymous;Sample;9699;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.2316
0.5866;ReceivingData;anonymous;Sample;9700;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.2405
0.5479;ReceivingData;anonymous;Sample;9701;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.2514
0.5820;ReceivingData;anonymous;Sample;9754;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.6756
0.5929;ReceivingData;anonymous;Sample;9755;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.6845
0.5631;ReceivingData;anonymous;Sample;9756;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.6929
0.5506;ReceivingData;anonymous;Sample;9757;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.7003
0.5408;ReceivingData;anonymous;Sample;9758;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.7069
0.5430;ReceivingData;anonymous;Sample;9759;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.7150
0.5548;ReceivingData;anonymous;Sample;9760;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.7240
0.5599;ReceivingData;anonymous;Sample;9761;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.7315
0.5418;ReceivingData;anonymous;Sample;9762;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:15.7395
0.5165;ReceivingData;anonymous;Sample;9810;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:16.1442
0.5002;ReceivingData;anonymous;Sample;9811;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:16.1521
0.4925;ReceivingData;anonymous;Sample;9812;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:16.1597
0.5229;ReceivingData;anonymous;Sample;9813;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:16.1678
0.5328;ReceivingData;anonymous;Sample;9814;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:16.1751
0.5415;ReceivingData;anonymous;Sample;9815;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:16.1852
0.5554;ReceivingData;anonymous;Sample;9871;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:16.6378
0.5483;ReceivingData;anonymous;Sample;9872;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:16.6465
0.5358;ReceivingData;anonymous;Sample;9873;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:16.6551
0.4947;ReceivingData;anonymous;Sample;9874;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:16.6638
0.5005;ReceivingData;anonymous;Sample;9875;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:16.6718
0.5180;ReceivingData;anonymous;Sample;9876;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:16.6812
0.5994;ReceivingData;anonymous;Sample;9877;0db3df55-9eec-4a09-ace0-0f30b1a0766a;2023-12-07 10:48:16.6893
