Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Scene Start;14322;Battery;NULL;NULL;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:41.8120
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;14322;NULL;NULL;NULL;1;NULL;NULL;TRUE;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:41.8140
NULL;NULL;NULL;Connecting;NULL;anonymous;BCIStateUpdated;14322;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:41.8173
NULL;NULL;NULL;ReceivingHeader;NULL;anonymous;BCIStateUpdated;14350;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:44.3878
NULL;NULL;NULL;ReceivingData;NULL;anonymous;BCIStateUpdated;14353;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:44.4467
NULL;NULL;0.7439;ReceivingData;NULL;anonymous;MotorImagery;14910;NULL;NULL;1;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:51.7276
NULL;NULL;NULL;NULL;(0.701 0.688 0.709 0.724 0.713 0.748 0.744 0.670 );anonymous;NULL;14910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:51.7276
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;14910;NULL;NULL;NULL;NULL;20.0000;0.0000;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;0;2023-12-04 11:48:51.7276
NULL;1;NULL;NULL;NULL;anonymous;BciSuccess;14910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;TRUE;NULL;2023-12-04 11:48:51.7276
NULL;NULL;0.6247;ReceivingData;NULL;anonymous;Rest;14957;NULL;NULL;1;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:52.6244
NULL;NULL;NULL;NULL;(0.665 0.643 0.625 0.758 0.753 0.687 0.671 0.676 );anonymous;NULL;14957;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:52.6244
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14989;NULL;NULL;NULL;1;NULL;NULL;FALSE;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:53.2384
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15071;NULL;NULL;NULL;1;NULL;NULL;FALSE;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:54.2105
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15073;NULL;NULL;NULL;1;NULL;NULL;FALSE;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:54.2367
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15134;NULL;NULL;NULL;1;NULL;NULL;FALSE;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:54.9610
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15170;NULL;NULL;NULL;1;NULL;NULL;FALSE;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:55.3859
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15284;NULL;NULL;NULL;1;NULL;NULL;FALSE;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:56.7356
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;15296;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:56.8794
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;15297;NULL;NULL;NULL;2;NULL;NULL;TRUE;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:48:56.9018
NULL;NULL;0.6872;ReceivingData;NULL;anonymous;MotorImagery;15579;NULL;NULL;2;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:49:02.3021
NULL;NULL;NULL;NULL;(0.711 0.712 0.724 0.702 0.681 0.687 0.646 0.702 );anonymous;NULL;15579;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:49:02.3021
NULL;NULL;0.5928;ReceivingData;NULL;anonymous;Rest;15600;NULL;NULL;2;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:49:02.7023
NULL;NULL;NULL;NULL;(0.671 0.645 0.593 0.702 0.681 0.687 0.727 0.675 );anonymous;NULL;15600;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:49:02.7023
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;15627;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:49:03.2267
NULL;NULL;0.6577;ReceivingData;NULL;anonymous;MotorImagery;15705;NULL;NULL;3;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:49:04.1589
NULL;NULL;NULL;NULL;(0.745 0.710 0.683 0.658 0.661 0.717 0.742 0.782 );anonymous;NULL;15705;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:49:04.1589
NULL;NULL;0.6352;ReceivingData;NULL;anonymous;Rest;15706;NULL;NULL;3;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:49:04.1730
NULL;NULL;NULL;NULL;(0.745 0.710 0.683 0.658 0.635 0.717 0.742 0.782 );anonymous;NULL;15706;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:49:04.1730
NULL;NULL;0.6950;ReceivingData;NULL;anonymous;MotorImagery;15870;NULL;NULL;4;NULL;NULL;NULL;NULL;c46e4a96-7591-480b-9d3f-47f3f1b97449;NULL;NULL;2023-12-04 11:49:06.1352
