Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Scene Start;8557;Battery;NULL;NULL;NULL;NULL;NULL;NULL;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;NULL;NULL;2023-12-12 10:13:03.3640
NULL;NULL;NULL;Connecting;NULL;anonymous;BCIStateUpdated;8557;NULL;NULL;NULL;NULL;NULL;NULL;NULL;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;NULL;NULL;2023-12-12 10:13:03.3662
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;8557;NULL;NULL;NULL;1;NULL;NULL;TRUE;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;NULL;NULL;2023-12-12 10:13:03.3682
NULL;NULL;NULL;ReceivingHeader;NULL;anonymous;BCIStateUpdated;8586;NULL;NULL;NULL;NULL;NULL;NULL;NULL;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;NULL;NULL;2023-12-12 10:13:05.9458
NULL;NULL;NULL;ReceivingData;NULL;anonymous;BCIStateUpdated;8595;NULL;NULL;NULL;NULL;NULL;NULL;NULL;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;NULL;NULL;2023-12-12 10:13:06.0948
NULL;NULL;0.6554;ReceivingData;NULL;anonymous;MotorImagery;9226;NULL;NULL;1;NULL;NULL;NULL;NULL;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;NULL;NULL;2023-12-12 10:13:10.8952
NULL;NULL;NULL;NULL;(0.655 0.648 0.695 0.744 0.738 0.701 0.689 0.692 );anonymous;NULL;9226;NULL;NULL;NULL;NULL;NULL;NULL;NULL;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;NULL;NULL;2023-12-12 10:13:10.8952
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;9226;NULL;NULL;NULL;NULL;20.0000;0.0000;NULL;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;NULL;0;2023-12-12 10:13:10.8952
NULL;1;NULL;NULL;NULL;anonymous;BciSuccess;9226;NULL;NULL;NULL;NULL;NULL;NULL;NULL;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;TRUE;NULL;2023-12-12 10:13:10.8962
NULL;NULL;0.6267;ReceivingData;NULL;anonymous;Rest;9230;NULL;NULL;1;NULL;NULL;NULL;NULL;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;NULL;NULL;2023-12-12 10:13:10.9709
