BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.0000;ReceivingData;anonymous;Sample;8595;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:06.0948
0.0000;ReceivingData;anonymous;Sample;8596;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:06.1025
0.0000;ReceivingData;anonymous;Sample;8597;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:06.1104
0.0000;ReceivingData;anonymous;Sample;8598;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:06.1182
0.0000;ReceivingData;anonymous;Sample;8599;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:06.1271
0.0000;ReceivingData;anonymous;Sample;8600;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:06.1361
0.0000;ReceivingData;anonymous;Sample;8601;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:06.1432
0.0000;ReceivingData;anonymous;Sample;8602;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:06.1507
0.0000;ReceivingData;anonymous;Sample;8656;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:06.5774
0.0000;ReceivingData;anonymous;Sample;8657;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:06.5861
0.0000;ReceivingData;anonymous;Sample;8658;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:06.5967
0.0000;ReceivingData;anonymous;Sample;8659;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:06.6037
0.0000;ReceivingData;anonymous;Sample;8660;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:06.6111
0.0000;ReceivingData;anonymous;Sample;8661;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:06.6197
0.0000;ReceivingData;anonymous;Sample;8662;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:06.6270
0.0000;ReceivingData;anonymous;Sample;8718;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.0475
0.0000;ReceivingData;anonymous;Sample;8719;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.0552
0.0001;ReceivingData;anonymous;Sample;8720;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.0638
0.0006;ReceivingData;anonymous;Sample;8721;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.0714
0.0050;ReceivingData;anonymous;Sample;8722;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.0792
0.0315;ReceivingData;anonymous;Sample;8723;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.0870
0.1026;ReceivingData;anonymous;Sample;8724;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.0966
0.1910;ReceivingData;anonymous;Sample;8725;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.1038
0.2274;ReceivingData;anonymous;Sample;8782;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.5380
0.3252;ReceivingData;anonymous;Sample;8783;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.5439
0.3753;ReceivingData;anonymous;Sample;8784;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.5500
0.3917;ReceivingData;anonymous;Sample;8785;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.5585
0.3994;ReceivingData;anonymous;Sample;8786;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.5670
0.4313;ReceivingData;anonymous;Sample;8787;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.5749
0.4401;ReceivingData;anonymous;Sample;8788;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.5815
0.4718;ReceivingData;anonymous;Sample;8789;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.5892
0.4721;ReceivingData;anonymous;Sample;8790;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:07.5964
0.5619;ReceivingData;anonymous;Sample;8846;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:08.0226
0.5785;ReceivingData;anonymous;Sample;8847;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:08.0295
0.6285;ReceivingData;anonymous;Sample;8848;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:08.0361
0.5698;ReceivingData;anonymous;Sample;8849;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:08.0428
0.5202;ReceivingData;anonymous;Sample;8850;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:08.0502
0.4406;ReceivingData;anonymous;Sample;8851;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:08.0581
0.4122;ReceivingData;anonymous;Sample;8852;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:08.0661
0.4257;ReceivingData;anonymous;Sample;8853;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:08.0750
0.4674;ReceivingData;anonymous;Sample;8908;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:08.4872
0.4617;ReceivingData;anonymous;Sample;8909;023fcdc9-fdc8-4a72-92a1-4f7efcf4e745;2023-12-12 10:13:08.4951
