Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;0.6783;ReceivingData;NULL;anonymous;MotorImagery;19113;NULL;NULL;17;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:12:57.9602
NULL;NULL;NULL;NULL;(0.678 0.655 0.680 0.694 0.715 0.710 0.693 0.651 );anonymous;NULL;19113;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:12:57.9602
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;19192;NULL;NULL;NULL;6;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:12:58.6243
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;19208;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:12:58.7681
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;19209;NULL;NULL;NULL;7;NULL;NULL;TRUE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:12:58.7902
NULL;NULL;0.6111;ReceivingData;NULL;anonymous;Rest;19241;NULL;NULL;17;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:12:59.4347
NULL;NULL;NULL;NULL;(0.659 0.665 0.692 0.666 0.651 0.611 0.687 0.684 );anonymous;NULL;19241;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:12:59.4347
NULL;NULL;0.7763;ReceivingData;NULL;anonymous;MotorImagery;19283;NULL;NULL;18;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:00.3020
NULL;NULL;NULL;NULL;(0.772 0.776 0.691 0.748 0.772 0.774 0.779 0.766 );anonymous;NULL;19283;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:00.3020
NULL;NULL;0.6285;ReceivingData;NULL;anonymous;Rest;19311;NULL;NULL;18;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:00.8678
