BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.6344;ReceivingData;anonymous;Sample;14353;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:44.4467
0.6228;ReceivingData;anonymous;Sample;14354;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:44.4667
0.6513;ReceivingData;anonymous;Sample;14355;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:44.4861
0.6372;ReceivingData;anonymous;Sample;14356;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:44.5066
0.5964;ReceivingData;anonymous;Sample;14357;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:44.5269
0.6084;ReceivingData;anonymous;Sample;14358;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:44.5463
0.6326;ReceivingData;anonymous;Sample;14359;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:44.5691
0.5713;ReceivingData;anonymous;Sample;14360;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:44.5865
0.4908;ReceivingData;anonymous;Sample;14378;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:44.9284
0.4380;ReceivingData;anonymous;Sample;14379;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:44.9461
0.4564;ReceivingData;anonymous;Sample;14380;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:44.9664
0.4537;ReceivingData;anonymous;Sample;14381;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:44.9820
0.4350;ReceivingData;anonymous;Sample;14382;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.0030
0.4347;ReceivingData;anonymous;Sample;14383;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.0196
0.4409;ReceivingData;anonymous;Sample;14384;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.0399
0.5192;ReceivingData;anonymous;Sample;14403;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.3922
0.4634;ReceivingData;anonymous;Sample;14404;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.4094
0.3998;ReceivingData;anonymous;Sample;14405;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.4273
0.3873;ReceivingData;anonymous;Sample;14406;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.4472
0.2901;ReceivingData;anonymous;Sample;14407;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.4659
0.3100;ReceivingData;anonymous;Sample;14408;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.4850
0.2952;ReceivingData;anonymous;Sample;14409;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.5021
0.2495;ReceivingData;anonymous;Sample;14410;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.5228
0.2419;ReceivingData;anonymous;Sample;14429;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.8691
0.2795;ReceivingData;anonymous;Sample;14430;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.8858
0.3096;ReceivingData;anonymous;Sample;14431;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.9053
0.3255;ReceivingData;anonymous;Sample;14432;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.9210
0.2836;ReceivingData;anonymous;Sample;14433;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.9398
0.2649;ReceivingData;anonymous;Sample;14434;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.9685
0.2524;ReceivingData;anonymous;Sample;14435;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:45.9852
0.2488;ReceivingData;anonymous;Sample;14436;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.0059
0.2406;ReceivingData;anonymous;Sample;14437;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.0219
0.1800;ReceivingData;anonymous;Sample;14455;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.3519
0.1956;ReceivingData;anonymous;Sample;14456;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.3698
0.2094;ReceivingData;anonymous;Sample;14457;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.3880
0.2779;ReceivingData;anonymous;Sample;14458;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.4064
0.2766;ReceivingData;anonymous;Sample;14459;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.4229
0.2891;ReceivingData;anonymous;Sample;14460;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.4481
0.3489;ReceivingData;anonymous;Sample;14461;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.4552
0.3883;ReceivingData;anonymous;Sample;14462;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.4706
0.4167;ReceivingData;anonymous;Sample;14492;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.8358
0.3557;ReceivingData;anonymous;Sample;14493;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.8459
0.3240;ReceivingData;anonymous;Sample;14494;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.8570
0.3140;ReceivingData;anonymous;Sample;14495;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.8705
0.2874;ReceivingData;anonymous;Sample;14496;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.8801
0.2735;ReceivingData;anonymous;Sample;14497;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.8941
0.3012;ReceivingData;anonymous;Sample;14498;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:46.9062
0.2954;ReceivingData;anonymous;Sample;14533;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:47.3089
0.2977;ReceivingData;anonymous;Sample;14534;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:47.3223
0.3438;ReceivingData;anonymous;Sample;14535;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:47.3351
0.3724;ReceivingData;anonymous;Sample;14536;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:47.3456
0.3404;ReceivingData;anonymous;Sample;14537;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:47.3561
0.3119;ReceivingData;anonymous;Sample;14538;c46e4a96-7591-480b-9d3f-47f3f1b97449;2023-12-04 11:48:47.3686
