BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.3001;ReceivingData;anonymous;Sample;15310;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:48.9413
0.2908;ReceivingData;anonymous;Sample;15311;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:48.9614
0.2829;ReceivingData;anonymous;Sample;15312;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:48.9798
0.2999;ReceivingData;anonymous;Sample;15313;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.0001
0.3170;ReceivingData;anonymous;Sample;15314;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.0183
0.2819;ReceivingData;anonymous;Sample;15315;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.0378
0.3077;ReceivingData;anonymous;Sample;15316;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.0573
0.2726;ReceivingData;anonymous;Sample;15317;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.0846
0.3222;ReceivingData;anonymous;Sample;15336;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.4339
0.3598;ReceivingData;anonymous;Sample;15337;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.4506
0.4058;ReceivingData;anonymous;Sample;15338;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.4697
0.4085;ReceivingData;anonymous;Sample;15339;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.4885
0.3894;ReceivingData;anonymous;Sample;15340;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.5056
0.4366;ReceivingData;anonymous;Sample;15341;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.5243
0.4099;ReceivingData;anonymous;Sample;15342;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.5414
0.4447;ReceivingData;anonymous;Sample;15343;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.5599
0.4613;ReceivingData;anonymous;Sample;15344;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.5768
0.4792;ReceivingData;anonymous;Sample;15361;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.8900
0.4825;ReceivingData;anonymous;Sample;15362;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.9099
0.4607;ReceivingData;anonymous;Sample;15363;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.9267
0.4779;ReceivingData;anonymous;Sample;15364;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.9468
0.4453;ReceivingData;anonymous;Sample;15365;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.9655
0.4474;ReceivingData;anonymous;Sample;15366;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:49.9816
0.4254;ReceivingData;anonymous;Sample;15367;07837b1f-b2f6-4cd6-9e6e-be10bf251258;2023-12-04 10:31:50.0031
