Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Scene Start;12785;Battery;NULL;NULL;NULL;NULL;NULL;NULL;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:15.4845
NULL;NULL;NULL;Connecting;NULL;anonymous;BCIStateUpdated;12785;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:15.4875
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;12785;NULL;NULL;NULL;1;NULL;NULL;TRUE;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:15.4885
NULL;NULL;NULL;ReceivingHeader;NULL;anonymous;BCIStateUpdated;12807;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:18.1046
NULL;NULL;NULL;ReceivingData;NULL;anonymous;BCIStateUpdated;12811;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:18.2335
NULL;NULL;0.7796;ReceivingData;NULL;anonymous;MotorImagery;12828;NULL;NULL;1;NULL;NULL;NULL;NULL;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:18.7181
NULL;NULL;NULL;NULL;(0.889 0.904 0.913 0.906 0.858 0.840 0.836 0.780 );anonymous;NULL;12828;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:18.7181
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;12868;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:19.7967
NULL;NULL;0.6007;ReceivingData;NULL;anonymous;Rest;12959;NULL;NULL;1;NULL;NULL;NULL;NULL;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:21.1465
NULL;NULL;NULL;NULL;(0.697 0.713 0.691 0.688 0.601 0.813 0.805 0.820 );anonymous;NULL;12959;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:21.1465
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;13015;NULL;NULL;NULL;1;NULL;NULL;FALSE;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:21.9495
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;13015;NULL;NULL;NULL;1;NULL;NULL;FALSE;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:21.9495
NULL;NULL;0.9054;ReceivingData;NULL;anonymous;MotorImagery;13020;NULL;NULL;2;NULL;NULL;NULL;NULL;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:22.0401
NULL;NULL;NULL;NULL;(0.828 0.900 0.905 0.657 0.697 0.713 0.763 0.782 );anonymous;NULL;13020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:22.0401
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;13081;NULL;NULL;NULL;1;NULL;NULL;FALSE;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:22.9321
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;13083;NULL;NULL;NULL;1;NULL;NULL;FALSE;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:22.9684
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;13133;NULL;NULL;NULL;1;NULL;NULL;FALSE;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:23.7065
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;13164;NULL;NULL;NULL;1;NULL;NULL;FALSE;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:24.1731
NULL;NULL;0.6221;ReceivingData;NULL;anonymous;Rest;13179;NULL;NULL;2;NULL;NULL;NULL;NULL;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:24.4133
NULL;NULL;NULL;NULL;(0.704 0.622 0.764 0.776 0.767 0.755 0.703 0.709 );anonymous;NULL;13179;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:24.4133
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;13215;NULL;NULL;NULL;1;NULL;NULL;FALSE;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:24.9493
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;13225;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a0c693d3-f167-4e93-8577-aa5933c96d0b;NULL;NULL;2023-12-05 12:28:25.1194
