BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.2924;ReceivingData;anonymous;Sample;22964;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:27.5783
0.3040;ReceivingData;anonymous;Sample;22965;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:27.5940
0.2818;ReceivingData;anonymous;Sample;22966;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:27.6196
0.3054;ReceivingData;anonymous;Sample;22967;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:27.6387
0.2178;ReceivingData;anonymous;Sample;22968;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:27.6554
0.1667;ReceivingData;anonymous;Sample;22969;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:27.6739
0.1817;ReceivingData;anonymous;Sample;22970;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:27.7040
0.1866;ReceivingData;anonymous;Sample;22971;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:27.7235
0.1459;ReceivingData;anonymous;Sample;22972;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:27.7409
0.1216;ReceivingData;anonymous;Sample;22990;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:28.0669
0.1233;ReceivingData;anonymous;Sample;22991;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:28.0844
0.1157;ReceivingData;anonymous;Sample;22992;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:28.1060
0.1113;ReceivingData;anonymous;Sample;22993;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:28.1245
0.1125;ReceivingData;anonymous;Sample;22994;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:28.1421
0.0875;ReceivingData;anonymous;Sample;22995;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:28.1608
0.0780;ReceivingData;anonymous;Sample;22996;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:28.1797
0.0839;ReceivingData;anonymous;Sample;22997;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:28.1973
0.0754;ReceivingData;anonymous;Sample;23014;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:28.5225
0.0750;ReceivingData;anonymous;Sample;23015;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:28.5403
0.0769;ReceivingData;anonymous;Sample;23016;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:28.5604
0.0846;ReceivingData;anonymous;Sample;23017;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:28.5803
0.0849;ReceivingData;anonymous;Sample;23018;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:28.5972
0.1026;ReceivingData;anonymous;Sample;23019;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:28.6148
0.0856;ReceivingData;anonymous;Sample;23020;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:28.6342
0.1138;ReceivingData;anonymous;Sample;23041;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:29.0240
0.1219;ReceivingData;anonymous;Sample;23042;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:29.0438
0.1118;ReceivingData;anonymous;Sample;23043;af201e53-7cad-49c7-a233-309f85037487;2023-12-06 09:53:29.0629
